entrez_id	moderated_t
9913	0.552782800262135
4072	0.421131380782213
4738	2.01043420417964
3315	0.100150445544338
2202	1.72407556880497
23429	-1.11258188095348
3988	-7.81792113751681
664	-4.24770430666832
822	-1.69130970919363
6455	2.9110007550711
1281	-5.21568789560989
994	-2.93265509924113
23300	-2.41785813985301
51663	2.02422683722134
5552	-0.828891163492353
5327	-1.82420089172149
9208	-2.58898983223397
26017	-0.0261649281513779
2664	2.10103643408788
2908	-0.13271464196857
6907	3.75215954780901
10953	1.23415448737278
51035	1.89856785333272
6059	2.52061511984864
9019	1.06221319734146
5445	3.91331474140859
5527	-1.23859488271529
25820	-1.06555762390121
2683	0.249214054297241
1048	0.918178811798205
1727	-3.1290732185918
80344	-1.81392042129028
3597	-0.724576000103513
10447	0.0937290019691513
6241	3.91524430499374
567	0.701071177713748
3615	4.78272382656101
1634	-7.55255457534137
369	0.0178737392949059
84722	-4.03937878398519
1163	1.60006386071096
7319	0.822112810706922
10327	-3.27071425433689
7384	4.14777595626041
10217	-0.831717331513535
1857	-1.95843759606959
6192	1.52477024475525
10160	-3.58885904805566
2935	2.64976579426528
80347	2.87445736716199
11231	0.776470444460189
55186	0.93164796650261
6574	0.847456375550574
552891	-0.442983560878546
10412	3.67794390133531
10549	-2.41656164479567
4299	-0.0462947062815239
1604	0.333216366859747
8502	4.95099350386171
4175	1.77773708481695
2108	4.20389235179778
10489	-2.71340753549793
5119	2.18297264869239
80335	0.324490466910632
8672	3.12574827218353
23549	5.00802339551728
8099	-4.82760942931203
10769	-0.314606765707167
1362	1.08662446963742
3074	0.335929496042652
5045	1.31601942351034
10576	3.10994068620043
29889	3.11490857842493
832	0.687965134461192
214	-0.562050056174181
10519	0.742648935169764
10095	-1.31308053036526
892	-0.183963647219478
8443	1.2337764560329
4660	-3.54625462069625
23077	-2.31920846181089
10193	-4.8126528563465
2180	-5.92741499368457
23064	-1.98263919623876
4720	0.324157373927208
10180	-1.15977985063958
5236	0.221921413818356
4678	1.22397331049373
523	2.22316854920178
51622	-3.15703927100433
6249	-3.10307939851962
4651	-2.4696580684816
9812	-0.180306920850634
5536	2.76090168989931
6251	1.02405788915001
5069	0.936483677749626
1956	-3.49702293510783
9897	2.25887456125208
9969	1.04120292030091
1389	-4.61701803133802
3799	-1.96996098397086
9987	0.886702284175267
9643	-1.48914350646715
2131	-1.25503879276485
23013	0.452672284639266
6480	-0.608805344458328
6993	-1.21389423145467
4700	3.43123892799078
10449	0.709559795495607
6391	1.79499912041371
6768	-2.7866633187325
5782	-2.51221963559275
4811	-6.46900967448073
11344	1.1609085378047
57862	0.667086092800258
7082	3.04002761620543
2132	1.7918177955379
23645	-0.93359614234957
10988	1.65574723256659
4232	-2.40593385724619
2052	0.075953501671149
4057	-9.33230886880085
10314	2.73442610484543
10209	-2.24090181060319
230	-0.143267127618124
1942	-1.278811109195
439	7.56297765949829
30	0.641221305356839
6392	1.46988181959309
25829	0.198733345100207
6169	5.84303698142566
10295	-1.65825106344041
26100	0.906193447916255
4122	1.87052797383728
9821	-0.137240294324802
6422	-1.03018728273288
9354	1.79135192157726
399687	-0.504694631026122
5927	-2.42396231346097
9158	5.67722496669785
3035	0.812914321039874
6611	-1.99589763527043
2909	1.87783088886772
23466	-0.515506939012925
9202	-2.2849816799917
26064	-3.77623570503821
224	0.0505873455222634
3836	0.127785786912244
9646	0.00911758867869845
6400	-2.56297761725713
8500	0.302787871475679
3949	-0.172736062318852
3419	4.15124413723209
6385	-0.247345931069747
3191	3.19256415069589
10133	-2.33611748304165
5360	-3.70791346547061
329	-0.411902928440472
4706	5.11493914542857
8533	-1.34917850901754
9592	-1.91077126076523
6397	-4.74346003383483
9414	-2.41032169578109
4599	2.97426662544968
1514	-5.52843865041794
25800	0.589214638958571
10975	8.2101542182638
23568	-1.47074170381214
54623	2.23964289005079
332	0.394517684345124
706	-1.6770762939832
9972	-0.88307041056259
3275	-2.70925915518693
9993	-2.05834634838919
5899	-0.860933983682896
23476	2.84766557685614
6687	-2.71625810983805
3476	-0.0212340271345672
2802	-3.28767211323377
4171	2.50425966853122
5184	-0.731062021677606
23647	0.240826475771343
1349	4.32372885300391
6522	-0.524492338868978
7450	-1.74734848435587
6643	-1.73435449838791
26155	4.46877251505544
5977	4.02356999566582
392	2.196672218882
8895	-0.452886230686081
1175	2.93609479251494
27243	4.24224975437128
10226	1.10664374561351
25	2.4482494933317
66008	-1.2109594042605
8899	-1.45836804885649
9870	-1.79654922761511
8780	-1.99428423270597
25937	-0.732928086582915
10120	-0.837437955605626
10771	-3.5846170042113
7965	5.53611297008871
8574	1.06699993323553
1198	2.01340165213053
10920	-0.255120057636937
158	2.94658178619113
4061	2.4398627036338
3475	-0.139296592977968
5831	1.53602754092674
4739	-2.12273659810034
10422	1.04420214297182
7392	6.22962672415445
23636	0.684125172618839
10381	2.8937307599141
8021	5.71562395001054
10659	-2.6453324969425
2193	3.4050001958266
1387	2.01879212192026
5585	2.5580702718262
9337	-0.115954922225565
5504	2.44820605284431
64210	0.486369405874525
6880	3.9949190961081
60496	3.95734118080235
7716	-0.927757894544651
5108	-1.37169082031195
79586	-3.16462020791584
2071	-1.35278700731894
5590	-4.0071523165884
642	-0.0335168754207303
9961	1.33613706019697
9766	-3.10130721501849
2648	2.97358018831215
3835	4.00167408374476
55746	2.05799320011851
8985	4.96246245338187
5525	-1.89979005229204
9688	0.401811688068037
5725	4.21934117811143
1477	-0.750916565815774
8522	-2.12371470305655
3985	-2.53011726402101
50999	-2.45285379276735
27122	0.351723857253881
8897	-2.07346085671073
6732	1.93678811277306
645	-3.76139279717771
3910	-1.72567174864799
267	1.9636431213521
7408	-2.46801913007378
10123	-2.56469198324011
27258	1.00298986387099
2931	0.870559587770354
26286	-3.24992219795645
23481	2.44178130921555
8450	-1.65473984895693
4802	0.121956135921276
8209	4.67558991736291
9415	-0.996248588220115
6535	-1.20095322504858
22889	-0.0307919860374954
2033	-0.0229027145991156
1674	4.21097829142536
3703	4.29312770969952
1398	0.465143489767435
10902	0.976937734548711
27020	0.0536277209625489
10523	3.55701593782116
10480	1.98358120405609
7388	3.40115621352292
6566	2.92394043868201
4837	-2.64317584877777
143	-4.57651683596585
5347	-1.70292909130611
10221	0.310483569406553
7102	4.59866654813063
5692	5.97417490952132
4047	-0.609729404134096
1019	2.16890200422873
9112	0.836521983207524
1874	1.73532578715732
50717	0.904164770687201
9129	0.0484794490136891
5872	-0.99023264165455
1785	-0.677180152732181
26037	1.99373316608107
10421	4.63622662886481
10443	-5.44991583197232
6812	-1.94464128813423
6944	4.19581556922783
23564	-3.80064411673181
51706	2.13798409223579
10452	3.84752395476675
648	2.55883481693122
51567	-0.0863896130673633
3918	-0.100022754969647
8883	-0.632036023269413
2633	-1.08073360958765
